merchant_id,onboarding_date,days_since_onboarding,mcc_code,mcc_description,country,monthly_volume_usd,avg_ticket_usd,txn_velocity_per_day,chargeback_rate_pct,refund_rate_pct,high_risk_bin_pct,intl_card_pct,identity_risk_score,hours_to_first_txn,shared_bank_account,shared_ip_address,shared_phone,shared_owner_name,collusion_score,network_size,velocity_spike,fraud_risk_score,risk_tier,is_fraud,fraud_reason
MER00147,2024-08-09,131,5045,Electronics Wholesale,IN,2396.45,33.23,28.9,0.476,1.243,7.0,3.42,37.1,65.8,0,1,0,0,1,1,1,43.5,Medium,1,Card Testing
MER00148,2024-07-06,351,5411,Grocery,MX,2995.88,24.25,142.8,0.206,1.788,15.28,5.59,7.4,34.01,0,0,0,0,0,1,0,33.4,Medium,1,Chargeback Abuse
MER00149,2023-12-12,89,5812,Restaurants,US,1029.96,147.21,14.0,0.372,1.132,3.18,13.29,37.3,44.08,0,0,0,0,0,1,0,23.2,Low,0,None
MER00150,2024-11-28,395,5961,Mail Order,US,10995.3,276.74,13.0,0.869,4.441,10.24,40.15,18.9,54.2,0,0,0,0,0,1,0,51.4,Medium,1,Account Takeover
MER00151,2023-12-13,49,5812,Restaurants,US,976.33,83.17,12.3,0.137,0.62,2.54,25.33,26.8,32.99,0,1,0,0,1,1,0,35.5,Medium,1,Synthetic Identity
MER00152,2024-03-24,59,5812,Restaurants,IN,13835.62,56.98,13.7,0.199,2.146,0.77,32.97,35.3,228.67,0,0,0,0,0,1,0,25.8,Low,1,Chargeback Abuse
MER00153,2023-02-01,9,5045,Electronics Wholesale,NG,232223.75,105.18,9.1,1.398,1.727,4.21,31.08,29.0,2.4,0,0,0,0,0,1,1,74.5,High,0,None
MER00154,2023-11-23,285,5094,Precious Metals,BR,1103.19,95.15,27.8,0.208,0.663,22.05,1.48,2.4,5.78,0,0,0,0,0,1,0,36.4,Medium,1,Money Laundering
MER00155,2023-09-14,97,5812,Restaurants,US,5288.21,114.77,20.8,0.565,1.431,16.87,22.57,8.2,15.46,0,0,0,0,0,1,0,15.2,Low,0,None
MER00156,2024-07-01,46,7011,Hotels,US,183.98,7.18,10.9,0.521,1.479,29.31,28.74,24.1,40.8,0,0,1,0,1,1,0,46.0,Medium,0,None
MER00157,2024-01-08,47,7995,Gambling,NG,5159.51,30.9,90.1,1.917,0.278,24.38,13.12,33.9,123.09,0,0,0,0,0,1,0,80.3,High,0,None
MER00158,2024-10-02,417,5812,Restaurants,GB,21249.23,38.66,195.6,0.015,2.015,52.28,0.44,10.0,158.88,0,0,0,0,0,1,0,15.5,Low,0,None
MER00159,2024-09-09,323,5912,Drug Stores,US,23883.88,104.68,81.4,0.45,0.242,26.13,9.69,29.0,156.57,0,0,0,0,0,1,1,38.6,Medium,0,None
MER00160,2023-10-18,145,5999,Misc Retail,MX,9100.14,108.41,39.2,0.324,3.776,5.43,3.58,17.9,146.74,0,0,0,0,0,1,1,44.7,Medium,1,Collusion – Merchant-Consumer Ring
MER00161,2023-06-13,172,7011,Hotels,US,30757.68,170.06,50.1,0.159,0.694,53.52,19.91,23.7,95.02,0,0,0,0,0,1,0,24.3,Low,0,None
MER00162,2023-08-23,115,7011,Hotels,CA,369195.58,116.46,186.4,0.542,0.569,1.86,7.99,26.5,36.58,0,0,0,0,0,1,0,23.4,Low,0,None
MER00163,2024-06-27,89,5045,Electronics Wholesale,CA,105710.24,24.51,50.0,0.758,1.265,26.97,25.94,26.7,53.73,0,0,0,0,0,1,1,45.3,Medium,0,None
MER00164,2023-03-05,444,5411,Grocery,US,3700.48,382.61,10.0,0.281,2.61,50.01,14.18,40.3,1.13,0,0,0,0,0,1,0,55.4,Medium,0,None
MER00165,2024-10-13,24,6012,Financial Services,VN,919.05,321.15,32.2,0.627,2.68,16.46,42.15,52.9,1.39,0,0,0,0,0,1,0,100.0,High,1,Card Testing
MER00166,2023-10-08,97,5999,Misc Retail,US,4406.22,25.58,42.6,0.398,0.539,16.08,6.98,52.7,98.63,0,1,0,0,1,1,0,35.2,Medium,0,None
MER00167,2024-09-22,76,5812,Restaurants,US,1957.7,125.55,6.1,0.408,0.293,15.81,7.14,3.2,21.94,0,1,0,0,1,1,0,22.4,Low,0,None
MER00168,2023-01-03,124,5411,Grocery,US,15946.93,49.63,14.3,1.08,1.011,21.51,8.97,48.6,22.55,0,0,0,0,0,1,1,43.6,Medium,0,None
MER00169,2023-09-22,110,5065,Electronics Retail,NG,1377.75,103.43,75.2,0.467,2.646,2.71,9.65,16.6,10.21,0,0,0,0,0,1,0,51.2,Medium,1,Card Testing
MER00170,2024-02-04,131,5912,Drug Stores,CA,7264.58,258.09,2.3,0.444,0.584,13.45,15.94,25.6,14.46,0,0,0,0,0,1,0,19.9,Low,1,Chargeback Abuse
MER00171,2024-07-02,27,5411,Grocery,GB,28481.81,757.56,4.5,1.014,1.046,14.26,4.92,47.7,59.35,0,1,0,0,1,1,0,51.1,Medium,1,Identity Fraud at Onboarding
MER00172,2023-03-10,129,5045,Electronics Wholesale,US,6967.11,190.81,16.3,0.201,0.724,17.96,0.73,21.8,95.19,0,0,0,0,0,1,0,13.3,Low,0,None
MER00173,2023-01-10,49,5812,Restaurants,US,1959.67,120.9,30.7,0.398,1.491,10.09,13.92,10.9,22.66,0,0,0,0,0,1,0,14.3,Low,0,None
MER00174,2023-01-05,36,7011,Hotels,CA,47203.39,64.08,3.9,0.389,0.228,37.63,10.21,21.1,52.31,0,0,0,0,0,1,0,21.8,Low,0,None
MER00175,2024-01-03,12,5812,Restaurants,CN,483.73,108.0,17.3,0.279,3.478,8.45,13.92,38.0,63.2,0,0,0,0,0,1,0,36.2,Medium,1,Collusion – Merchant-Consumer Ring
MER00176,2024-08-11,258,5912,Drug Stores,IN,4955.77,350.64,80.2,0.156,3.569,3.24,1.22,45.1,34.84,0,1,0,0,1,1,0,37.0,Medium,1,Bust-Out Scheme
MER00177,2023-08-06,100,5999,Misc Retail,US,7612.22,86.08,21.8,0.211,0.793,1.16,1.98,29.6,24.45,0,0,0,0,0,1,0,14.9,Low,0,None
MER00178,2023-02-03,177,5961,Mail Order,GB,8298.77,37.11,62.0,1.212,0.156,2.77,29.11,23.4,44.28,0,0,0,0,0,1,0,50.4,Medium,0,None
MER00179,2024-09-22,234,5812,Restaurants,IN,10622.65,17.82,9.9,0.916,0.785,19.64,6.75,31.4,39.8,0,0,0,0,0,1,0,25.4,Low,0,None
MER00180,2023-04-14,204,5999,Misc Retail,CA,20244.93,150.36,7.6,1.888,0.249,37.23,7.9,26.8,18.54,0,0,0,0,0,1,0,41.9,Medium,1,Collusion – Merchant-Consumer Ring
MER00181,2023-06-20,114,5411,Grocery,CN,7683.95,115.27,55.6,0.101,0.863,12.25,13.95,23.4,19.7,1,0,0,0,1,1,0,34.5,Medium,1,Triangulation Fraud
MER00182,2023-06-29,88,5961,Mail Order,US,4665.32,47.19,31.3,0.021,0.18,18.98,14.03,26.2,10.66,0,0,0,0,0,1,1,46.9,Medium,1,Collusion – Merchant-Consumer Ring
MER00183,2023-05-22,84,5961,Mail Order,RO,4396.73,251.14,4.8,0.119,0.376,23.06,14.05,29.8,40.28,1,0,0,0,1,1,0,73.2,High,1,Money Laundering
MER00184,2024-04-18,183,5812,Restaurants,NG,3238.05,59.04,7.7,0.007,0.811,16.14,0.75,28.5,133.24,0,0,0,0,0,1,0,38.5,Medium,0,None
MER00185,2024-08-01,122,7011,Hotels,RO,26405.17,78.68,131.3,0.134,0.083,31.66,6.58,2.7,19.98,0,0,0,0,0,1,0,24.4,Low,0,None
MER00186,2024-07-03,340,6012,Financial Services,BR,3072.38,88.53,6.6,0.243,0.318,7.71,0.89,30.8,53.46,0,0,0,0,0,1,0,32.6,Medium,1,Triangulation Fraud
MER00187,2024-10-07,373,5065,Electronics Retail,CA,28858.41,63.37,61.6,0.017,0.412,30.84,2.51,11.1,83.15,0,0,0,0,0,1,0,32.2,Medium,0,None
MER00188,2024-11-14,33,5045,Electronics Wholesale,RO,8337.33,113.96,11.3,0.464,1.674,20.11,5.03,38.6,160.85,0,0,0,0,0,1,1,50.3,Medium,0,None
MER00189,2023-10-20,26,5812,Restaurants,US,3707.52,284.72,20.0,0.347,2.248,0.16,3.58,31.0,78.36,0,0,0,0,0,1,0,20.5,Low,0,None
MER00190,2023-10-19,179,5411,Grocery,CA,20488.33,28.72,28.6,0.363,1.853,18.79,14.15,40.0,4.83,0,0,1,0,1,1,0,38.2,Medium,1,Card Testing
MER00191,2024-03-03,64,5961,Mail Order,BR,2721.18,146.72,1.6,0.818,3.301,16.09,32.96,10.6,3.65,0,0,0,1,1,1,0,57.9,Medium,1,Collusion – Merchant-Consumer Ring
MER00192,2023-01-15,3,5961,Mail Order,NG,21105.23,106.93,3.5,0.124,0.823,17.7,10.94,15.5,60.38,0,0,0,0,0,1,0,60.1,High,0,None
MER00193,2024-08-18,395,7011,Hotels,RO,11148.82,104.98,22.3,1.024,3.24,4.07,8.45,61.7,62.83,0,0,1,0,1,1,1,73.7,High,1,Synthetic Identity
MER00194,2024-03-05,46,5999,Misc Retail,US,3312.68,215.26,8.4,0.714,1.946,16.15,16.39,10.0,101.45,0,0,0,1,1,1,0,34.7,Medium,0,None
MER00195,2024-03-04,476,5999,Misc Retail,NG,17907.09,94.57,66.4,0.352,0.69,24.44,6.93,14.8,74.72,0,0,0,0,0,1,0,31.8,Medium,0,None
MER00196,2024-05-27,227,5912,Drug Stores,NG,18395.93,145.51,2.9,0.434,0.965,44.06,9.34,32.9,42.92,0,0,0,0,0,1,0,42.3,Medium,1,Money Laundering
MER00197,2023-11-05,258,5961,Mail Order,US,45994.61,184.17,39.6,0.077,0.32,14.05,7.14,17.3,57.94,0,0,0,0,0,1,0,30.1,Medium,0,None
MER00198,2023-04-24,40,5961,Mail Order,CA,34517.46,54.36,3.9,0.131,0.327,34.35,2.05,32.3,45.56,0,0,0,0,0,1,1,55.0,Medium,1,Chargeback Abuse
MER00199,2023-09-16,48,7995,Gambling,US,16931.16,121.41,13.2,0.1,1.153,3.4,13.98,5.6,111.61,0,0,0,0,0,1,1,45.8,Medium,1,Card Testing
MER00200,2023-01-05,132,7011,Hotels,US,1493.11,70.05,5.6,0.244,0.942,47.4,2.41,13.0,28.8,0,0,0,0,0,1,0,20.6,Low,0,None
MER00201,2024-11-14,33,5411,Grocery,VN,318978.98,78.83,196.9,0.159,1.657,32.35,5.08,38.7,9.59,0,0,0,0,0,1,0,47.2,Medium,1,Friendly Fraud
MER00202,2024-06-10,65,5812,Restaurants,MX,986.91,65.23,4.0,0.612,0.045,2.63,7.14,51.3,9.86,1,0,0,0,1,1,0,61.8,High,1,Chargeback Abuse
MER00203,2023-01-08,69,5961,Mail Order,BR,33654.25,144.18,17.3,0.426,0.502,17.97,32.98,24.8,0.99,1,0,0,0,1,1,0,80.0,High,0,None
MER00204,2024-05-08,31,5065,Electronics Retail,VN,15474.14,97.67,2.5,1.714,2.021,1.93,9.19,7.1,81.64,0,0,0,0,0,1,0,53.8,Medium,0,None
MER00205,2023-12-12,41,5411,Grocery,CA,1392.4,133.56,136.9,0.353,1.294,40.87,2.57,67.1,42.07,0,0,0,1,1,1,1,63.5,High,1,Identity Fraud at Onboarding
MER00206,2024-05-17,279,5411,Grocery,NG,6724.74,88.45,32.5,0.583,0.072,11.3,2.06,27.0,29.94,0,1,0,0,1,1,0,52.0,Medium,0,None
MER00207,2024-04-18,32,7011,Hotels,CA,7200.25,18.1,23.7,0.698,3.177,2.86,2.29,51.9,65.3,0,0,0,0,0,1,1,39.3,Medium,0,None
MER00208,2023-02-16,5,5411,Grocery,IN,57432.99,92.89,117.8,2.723,2.517,61.2,0.53,14.8,18.23,0,0,0,0,0,1,0,48.2,Medium,0,None
MER00209,2024-05-25,178,5812,Restaurants,US,2779.52,95.92,24.0,0.843,0.81,20.15,32.91,12.6,62.71,0,0,0,0,0,1,1,39.2,Medium,1,Friendly Fraud
MER00210,2023-05-10,671,5065,Electronics Retail,RO,5470.27,114.73,26.1,0.497,0.582,5.51,19.68,50.2,93.5,1,0,0,1,2,3,0,100.0,High,1,Money Laundering
MER00211,2024-07-16,72,5912,Drug Stores,US,243.69,49.71,23.5,0.609,1.868,17.81,14.8,16.6,45.99,0,1,0,0,1,1,0,31.0,Medium,0,None
MER00212,2023-03-11,22,7011,Hotels,CA,109331.98,27.24,39.5,0.03,2.359,3.69,0.25,33.2,170.26,0,0,0,0,0,1,0,27.8,Low,0,None
MER00213,2023-08-10,152,5812,Restaurants,NG,1626.68,168.11,11.1,0.758,2.184,11.46,1.81,27.4,63.62,0,0,0,0,0,1,1,52.7,Medium,1,Money Laundering
MER00214,2023-07-17,426,5912,Drug Stores,CA,13231.64,68.47,15.5,0.853,2.941,37.52,3.42,27.3,27.71,0,0,0,0,0,1,0,27.8,Low,0,None
MER00215,2024-03-01,275,5812,Restaurants,MX,6959.68,106.83,53.1,0.075,1.178,17.1,6.43,13.9,47.07,0,0,1,0,1,1,0,36.2,Medium,1,Identity Fraud at Onboarding
MER00216,2024-11-29,175,5999,Misc Retail,CA,6995.33,67.93,28.0,1.152,0.666,13.74,13.24,26.9,6.17,0,0,0,0,0,1,0,27.8,Low,0,None
MER00217,2023-08-02,68,5912,Drug Stores,NG,27304.12,89.47,17.5,0.012,1.426,50.07,5.17,34.8,116.94,1,0,0,0,1,1,0,57.4,Medium,0,None
MER00218,2023-01-10,140,7011,Hotels,US,99398.64,57.44,3.7,0.227,0.854,0.04,18.81,14.0,50.49,0,0,1,0,1,1,0,33.7,Medium,0,None
MER00219,2024-01-04,17,6012,Financial Services,US,11816.36,34.19,121.2,1.326,1.088,10.99,1.43,24.5,25.37,0,1,0,0,1,1,0,70.7,High,0,None
MER00220,2023-08-25,204,7011,Hotels,US,21646.89,144.57,9.1,0.172,0.801,9.75,9.18,28.4,92.21,0,0,0,0,0,1,0,14.4,Low,0,None
MER00221,2023-01-25,232,5065,Electronics Retail,GB,13271.01,49.25,65.7,0.37,0.125,9.08,0.49,31.5,3.03,0,0,0,0,0,1,0,39.9,Medium,0,None
MER00222,2023-06-23,603,5411,Grocery,US,37283.16,106.05,24.8,0.909,0.353,51.34,13.33,31.7,36.43,0,1,0,0,1,1,0,42.6,Medium,1,Collusion – Merchant-Consumer Ring
MER00223,2023-09-07,54,5999,Misc Retail,CA,4046.57,135.7,4.3,0.584,1.392,4.3,8.24,35.9,65.2,0,0,0,0,0,1,0,23.3,Low,0,None
MER00224,2024-01-12,3,5812,Restaurants,CA,40663.49,50.06,90.3,0.908,0.984,41.31,27.37,21.0,58.46,0,0,0,0,0,1,0,46.1,Medium,0,None
MER00225,2024-10-21,141,5812,Restaurants,US,42862.38,27.01,27.3,0.262,0.618,9.59,19.12,59.8,0.82,1,0,0,1,2,13,0,97.7,High,1,Collusion – Merchant-Consumer Ring
MER00226,2024-09-18,220,5094,Precious Metals,MX,41101.73,1018.5,99.7,0.192,0.799,0.56,9.21,3.2,12.3,0,1,0,0,1,1,0,60.2,High,1,Account Takeover
MER00227,2024-03-19,281,7372,Software/SaaS,IN,3010.25,53.1,16.1,0.132,2.422,7.54,2.35,14.4,94.51,0,0,0,0,0,1,1,21.1,Low,0,None
MER00228,2023-06-07,38,5961,Mail Order,US,6294.89,167.91,46.8,0.247,0.118,49.11,10.46,39.1,14.42,0,0,0,0,0,1,0,55.4,Medium,1,Synthetic Identity
MER00229,2024-03-07,54,7011,Hotels,MX,11605.11,626.07,2.4,0.114,1.833,25.35,1.19,21.3,31.3,0,0,0,0,0,1,0,28.1,Low,0,None
MER00230,2024-10-30,129,7995,Gambling,BR,1036.64,198.33,11.0,0.167,1.086,12.21,4.58,7.5,211.77,0,0,0,0,0,1,0,24.4,Low,0,None
MER00231,2023-03-24,72,5045,Electronics Wholesale,CA,88643.71,66.66,4.4,0.318,0.347,3.63,8.83,57.4,43.64,0,0,0,0,0,1,0,25.2,Low,1,Synthetic Identity
MER00232,2024-06-20,354,5065,Electronics Retail,BR,7955.23,84.17,12.8,0.263,0.663,32.41,4.68,9.1,39.09,0,0,1,0,1,1,0,54.1,Medium,0,None
MER00233,2024-09-24,115,5045,Electronics Wholesale,CA,12405.46,39.15,35.4,1.475,2.125,44.91,16.62,3.6,41.48,0,0,0,1,1,1,0,45.0,Medium,0,None
MER00234,2024-04-11,289,5812,Restaurants,GB,3410.09,217.39,9.7,0.522,4.985,21.45,2.12,11.8,9.5,0,0,0,0,0,1,0,5.2,Low,0,None
MER00235,2024-10-06,156,5912,Drug Stores,US,1107.3,158.58,56.6,1.199,0.495,20.71,17.68,13.1,55.95,0,0,0,0,0,1,0,18.5,Low,0,None
MER00236,2024-11-24,266,5812,Restaurants,BR,3274.61,53.82,7.2,0.047,2.22,20.97,18.81,11.6,1.13,0,0,0,0,0,1,0,37.8,Medium,1,Card Testing
MER00237,2024-01-12,72,5411,Grocery,MX,11257.68,31.75,58.1,0.994,3.189,9.05,15.87,13.7,18.74,0,0,0,0,0,1,0,35.4,Medium,0,None
MER00238,2024-02-03,320,7011,Hotels,US,22251.02,24.02,96.7,0.211,1.063,8.33,4.82,46.7,17.69,0,0,0,0,0,1,0,19.4,Low,1,Identity Fraud at Onboarding
MER00239,2024-04-24,57,5812,Restaurants,CA,10328.76,241.41,67.8,0.198,1.205,44.08,17.86,15.9,3.73,0,0,0,0,0,1,0,17.4,Low,0,None
MER00240,2024-08-02,142,5961,Mail Order,VN,13630.78,101.53,13.3,0.316,0.607,10.96,51.29,41.1,19.64,0,0,0,0,0,1,0,78.0,High,1,Card Testing
MER00241,2023-06-27,43,5094,Precious Metals,CA,4887.62,111.61,1.6,1.629,0.835,30.52,8.77,50.6,44.31,0,0,0,0,0,1,0,64.5,High,1,Account Takeover
MER00242,2024-09-17,116,5961,Mail Order,GB,17057.97,39.53,40.4,1.784,0.632,45.68,0.57,5.1,22.71,0,0,0,0,0,1,0,47.8,Medium,1,Triangulation Fraud
MER00243,2024-08-05,68,5999,Misc Retail,IN,74925.48,20.83,17.3,0.926,1.338,10.84,30.37,30.2,1.01,0,0,0,0,0,1,0,46.8,Medium,1,Account Takeover
MER00244,2023-12-24,55,5411,Grocery,BR,23322.74,235.71,6.2,2.324,1.077,3.53,5.02,23.7,47.19,0,0,0,0,0,1,0,28.4,Low,1,Money Laundering
MER00245,2023-10-07,613,5961,Mail Order,MX,27291.02,93.88,10.3,0.744,1.612,21.09,26.02,57.3,17.5,0,0,0,0,0,1,0,70.3,High,0,None
MER00246,2023-04-04,31,7372,Software/SaaS,NG,12594.61,223.01,112.3,0.189,1.629,51.51,10.09,4.9,310.84,0,0,0,0,0,1,1,46.9,Medium,0,None
MER00247,2024-07-01,278,5094,Precious Metals,IN,850.03,61.2,5.1,0.785,1.004,8.44,15.14,33.1,110.36,0,0,0,0,0,1,0,45.4,Medium,0,None
MER00248,2024-10-22,730,5094,Precious Metals,CA,1690.87,71.04,35.2,0.879,0.925,12.96,11.67,26.9,32.09,0,1,0,0,1,1,0,57.3,Medium,1,Bust-Out Scheme
MER00249,2023-07-16,3,6012,Financial Services,GB,16031.55,183.7,26.1,2.131,2.699,8.81,3.34,8.7,22.04,0,0,0,1,1,1,0,63.0,High,1,Friendly Fraud
MER00250,2024-01-10,216,5999,Misc Retail,CA,7971.21,187.23,13.1,0.713,3.108,30.26,5.57,27.6,3.46,0,0,0,0,0,1,0,22.4,Low,0,None
MER00251,2023-06-29,52,5999,Misc Retail,RO,15674.09,199.85,43.5,0.114,5.238,37.66,6.78,39.5,0.1,0,0,0,0,0,1,0,62.9,High,0,None
MER00252,2024-04-03,7,6012,Financial Services,BR,100171.11,67.01,142.4,0.277,4.418,25.02,0.85,12.4,76.93,0,0,0,0,0,1,1,48.2,Medium,0,None
MER00253,2024-03-09,92,5999,Misc Retail,US,24078.0,166.43,14.1,0.432,3.179,59.21,0.29,39.1,32.54,0,0,0,0,0,1,0,29.8,Low,0,None
MER00254,2024-04-19,492,5812,Restaurants,CN,53547.76,272.9,15.0,0.551,2.051,33.21,31.92,61.1,18.41,0,1,0,0,1,1,0,56.2,Medium,1,Identity Fraud at Onboarding
MER00255,2024-01-17,2,5065,Electronics Retail,GB,9339.63,81.06,42.4,0.798,3.977,22.45,26.65,6.3,40.49,0,0,0,0,0,1,1,67.5,High,0,None
MER00256,2023-07-20,159,5961,Mail Order,US,2414.33,53.87,60.5,1.39,2.736,9.59,7.15,11.7,17.52,0,1,0,0,1,1,0,53.7,Medium,1,Bust-Out Scheme
MER00257,2023-03-14,125,5912,Drug Stores,GB,7429.4,344.73,17.2,0.624,0.962,2.74,0.52,34.7,23.21,0,0,1,0,1,1,0,27.4,Low,1,Identity Fraud at Onboarding
MER00258,2024-02-01,371,5065,Electronics Retail,CA,2423.27,46.78,13.9,0.128,1.509,0.79,23.11,14.7,3.65,0,0,0,0,0,1,0,33.5,Medium,1,Collusion – Merchant-Consumer Ring
MER00259,2024-02-07,15,5411,Grocery,IN,83905.16,168.93,1.4,0.231,1.541,19.43,6.34,23.8,28.0,0,0,1,0,1,1,0,35.2,Medium,0,None
MER00260,2024-04-24,205,7011,Hotels,US,26518.2,84.91,7.9,0.549,0.485,4.82,9.75,58.5,7.36,1,0,0,0,1,1,0,45.7,Medium,0,None
MER00261,2023-07-05,205,5094,Precious Metals,CN,17690.25,14.27,5.1,0.607,0.325,11.27,1.24,71.4,27.03,0,0,0,0,0,1,0,57.0,Medium,0,None
MER00262,2024-06-12,199,5812,Restaurants,GB,51736.29,278.27,45.7,0.152,1.709,33.05,1.71,6.3,71.65,0,0,0,0,0,1,0,9.6,Low,1,Chargeback Abuse
MER00263,2024-01-11,513,5045,Electronics Wholesale,US,391.47,5.71,15.0,0.649,0.867,2.32,12.86,6.7,12.9,0,0,0,0,0,1,0,10.5,Low,0,None
MER00264,2023-04-30,311,5961,Mail Order,VN,19578.88,12.38,14.3,1.187,0.358,1.5,10.38,46.4,12.51,0,0,0,0,0,1,1,84.9,High,1,Identity Fraud at Onboarding
MER00265,2024-11-14,7,5912,Drug Stores,GB,1134.6,152.53,19.9,0.224,0.492,7.28,43.3,17.7,59.58,0,0,0,0,0,1,1,49.4,Medium,1,Bust-Out Scheme
MER00266,2024-05-11,114,5912,Drug Stores,US,8015.37,152.49,7.1,0.474,0.265,2.86,2.52,49.6,36.97,0,0,0,0,0,1,0,15.6,Low,0,None
MER00267,2023-07-12,91,5912,Drug Stores,CA,5076.81,47.58,129.5,0.065,2.134,20.35,2.26,51.4,26.17,0,0,0,0,0,1,1,32.4,Medium,0,None
MER00268,2023-05-07,66,5999,Misc Retail,CN,21864.18,104.36,95.4,0.493,1.94,10.68,12.25,26.0,2.41,0,0,0,0,0,1,0,21.4,Low,0,None
MER00269,2023-04-18,108,5999,Misc Retail,US,11410.4,7.16,140.0,1.191,2.146,40.35,2.57,18.6,30.5,0,0,0,0,0,1,0,22.9,Low,0,None
MER00270,2023-05-13,87,7995,Gambling,US,60941.87,182.54,45.6,0.287,1.731,8.87,4.91,6.0,25.2,1,1,0,0,2,3,0,61.0,High,1,Money Laundering
MER00271,2024-05-09,101,7995,Gambling,US,3285.11,115.55,19.4,0.95,0.737,10.46,12.42,40.7,8.49,0,0,0,0,0,1,0,57.2,Medium,1,Bust-Out Scheme
MER00272,2024-09-15,697,6012,Financial Services,US,23474.54,86.0,139.4,0.897,0.364,13.01,17.53,10.0,128.01,0,0,0,0,0,1,0,42.5,Medium,1,Bust-Out Scheme
MER00273,2024-11-21,16,5961,Mail Order,NG,10335.45,91.91,8.9,0.223,1.773,5.37,4.73,31.5,25.06,0,0,0,1,1,1,0,78.0,High,0,None
MER00274,2023-07-08,459,5045,Electronics Wholesale,CA,697.19,147.42,7.1,0.84,1.34,1.39,0.83,22.8,0.1,0,0,0,0,0,1,0,36.6,Medium,0,None
MER00275,2023-10-21,117,5045,Electronics Wholesale,US,2042.8,87.45,9.8,0.31,3.523,23.27,16.05,47.8,166.01,0,0,0,0,0,1,0,29.0,Low,0,None
MER00276,2024-10-03,175,7995,Gambling,US,6471.63,13.82,37.6,0.042,2.098,20.76,25.31,33.0,30.14,0,0,0,0,0,1,1,59.2,Medium,0,None
MER00277,2023-09-23,319,7011,Hotels,CA,42977.79,809.43,8.0,0.668,0.534,31.36,4.64,23.7,46.78,0,0,0,0,0,1,0,25.6,Low,0,None
MER00278,2023-09-03,80,5912,Drug Stores,RO,16245.72,299.11,16.7,0.018,1.251,11.16,4.58,6.4,23.33,0,1,0,0,1,1,1,46.9,Medium,0,None
MER00279,2023-01-25,101,7995,Gambling,CA,1406.34,24.9,2.9,0.864,0.934,17.92,9.65,2.8,73.47,0,0,0,0,0,1,0,39.2,Medium,1,Bust-Out Scheme
MER00280,2023-09-06,94,5961,Mail Order,VN,6565.12,63.74,35.8,0.802,1.363,8.27,12.75,12.4,17.81,0,1,0,0,1,1,0,74.6,High,0,None
MER00281,2023-10-23,84,5999,Misc Retail,GB,167160.49,71.09,3.3,0.024,1.832,23.19,0.81,8.6,28.98,0,0,0,0,0,1,0,6.4,Low,0,None
MER00282,2024-05-22,467,5999,Misc Retail,US,9574.27,264.77,6.6,0.642,0.886,39.97,10.93,14.2,26.51,1,0,0,0,1,1,1,47.7,Medium,0,None
MER00283,2024-06-26,317,5411,Grocery,IN,4959.26,10.39,86.5,0.357,0.093,0.57,15.92,54.4,27.32,0,0,0,0,0,1,0,32.1,Medium,1,Friendly Fraud
MER00284,2024-02-15,20,5065,Electronics Retail,CA,16942.99,54.65,82.8,0.58,1.469,4.72,28.29,25.8,47.44,0,0,0,0,0,1,0,56.8,Medium,0,None
MER00285,2024-11-17,20,5411,Grocery,BR,25465.75,15.48,31.5,0.683,0.989,20.3,32.93,46.3,74.35,1,0,0,0,1,1,1,71.3,High,1,Triangulation Fraud
MER00286,2024-09-01,100,7372,Software/SaaS,VN,4087.74,67.69,28.0,1.539,0.408,11.31,5.06,54.4,23.85,0,0,0,0,0,1,0,59.2,Medium,0,None
MER00287,2023-11-15,18,5065,Electronics Retail,US,17220.61,56.12,10.6,0.036,1.523,6.08,2.56,4.2,47.52,0,0,0,0,0,1,0,32.9,Medium,0,None
MER00288,2024-03-27,173,5999,Misc Retail,US,4947.64,97.48,7.9,0.455,3.348,10.57,21.9,61.7,3.2,0,0,0,0,0,1,0,37.6,Medium,1,Identity Fraud at Onboarding
MER00289,2024-01-08,27,5065,Electronics Retail,BR,23836.93,49.16,13.0,0.12,0.86,31.93,5.79,44.6,3.57,0,1,0,0,1,1,0,72.2,High,0,None
MER00290,2023-03-24,133,5411,Grocery,US,10451.91,42.48,3.3,0.86,1.467,15.37,16.86,58.7,5.4,0,0,0,0,0,1,0,43.8,Medium,0,None
MER00291,2023-12-27,1,5411,Grocery,US,16696.46,167.28,27.2,0.258,1.66,14.35,0.25,72.9,12.43,1,1,0,0,2,6,1,98.1,High,1,Bust-Out Scheme
MER00292,2024-10-20,68,6012,Financial Services,US,2594.7,141.84,21.3,0.582,2.803,7.02,15.06,39.1,9.41,0,0,0,0,0,1,0,45.3,Medium,0,None
MER00293,2024-06-12,203,5999,Misc Retail,US,2363.91,156.24,6.6,0.066,3.802,5.33,3.48,14.9,31.25,0,0,0,0,0,1,0,4.4,Low,0,None
MER00294,2024-04-14,119,5812,Restaurants,NG,33464.68,75.42,131.9,0.412,0.601,29.2,6.95,42.6,14.9,0,0,0,0,0,1,0,40.4,Medium,0,None
MER00295,2023-01-03,689,5045,Electronics Wholesale,US,7193.3,50.82,41.6,0.242,1.296,4.78,12.25,4.7,55.82,0,1,0,0,1,1,0,20.6,Low,0,None
MER00296,2024-05-13,373,7995,Gambling,CA,12426.07,79.93,46.1,0.164,0.511,12.6,32.87,64.5,72.61,1,0,0,0,1,1,0,77.1,High,0,None
